Reference area,Source,Sex,Place of birth,Time,Total,15-24,25-54,55-64,65+
Australia,"HIES - Household, Income and Labour Dynamics Survey",Total,Status unknown,2014,6.4,0.0,0.0,0.0,0.0
Australia,"HIES - Household, Income and Labour Dynamics Survey",Male,Total,2014,9117.3,1562.2,4725.6,1303.7,1525.8
Australia,"HIES - Household, Income and Labour Dynamics Survey",Male,Native-born,2014,6407.4,1344.9,3227.8,879.4,955.3
Australia,"HIES - Household, Income and Labour Dynamics Survey",Male,Foreign-born,2014,2707.2,217.3,1496.2,424.3,569.4
Australia,"HIES - Household, Income and Labour Dynamics Survey",Female,Total,2014,9412.2,1496.2,4859.3,1361.2,1695.6
Australia,"HIES - Household, Income and Labour Dynamics Survey",Female,Native-born,2014,6589.6,1305.1,3219.5,942.9,1122.2
Australia,"HIES - Household, Income and Labour Dynamics Survey",Female,Foreign-born,2014,2818.8,191.1,1636.9,417.5,573.4
Australia,"HIES - Household, Income and Labour Dynamics Survey",Total,Total,2015,18803.9,3053.9,9712.7,2698.0,3339.4
Australia,"HIES - Household, Income and Labour Dynamics Survey",Total,Native-born,2015,13255.8,2602.8,6587.2,1914.6,2151.2
Australia,"HIES - Household, Income and Labour Dynamics Survey",Total,Foreign-born,2015,5543.6,451.1,3122.7,783.4,1186.4
Australia,"HIES - Household, Income and Labour Dynamics Survey",Male,Total,2015,9242.4,1540.7,4808.8,1310.1,1582.8
Australia,"HIES - Household, Income and Labour Dynamics Survey",Male,Native-born,2015,6466.9,1294.5,3277.3,901.1,993.9
Australia,"HIES - Household, Income and Labour Dynamics Survey",Male,Foreign-born,2015,2773.8,246.2,1530.8,409.0,587.8
Australia,"HIES - Household, Income and Labour Dynamics Survey",Female,Total,2015,9561.6,1513.2,4903.9,1387.9,1756.6
Australia,"HIES - Household, Income and Labour Dynamics Survey",Female,Native-born,2015,6789.0,1308.3,3309.9,1013.5,1157.3
Australia,"HIES - Household, Income and Labour Dynamics Survey",Female,Foreign-born,2015,2769.8,204.9,1591.9,374.4,598.6
Australia,"HIES - Household, Income and Labour Dynamics Survey",Total,Total,2016,19119.5,3088.5,9830.8,2749.8,3450.4
Australia,"HIES - Household, Income and Labour Dynamics Survey",Total,Native-born,2016,13477.2,2685.6,6702.0,1896.4,2193.1
Australia,"HIES - Household, Income and Labour Dynamics Survey",Total,Foreign-born,2016,5636.6,402.9,3124.8,853.4,1255.5
Australia,"HIES - Household, Income and Labour Dynamics Survey",Total,Status unknown,2016,5.7,0.0,0.0,0.0,0.0
Australia,"HIES - Household, Income and Labour Dynamics Survey",Male,Total,2016,9390.8,1572.6,4844.4,1338.5,1635.4
Australia,"HIES - Household, Income and Labour Dynamics Survey",Male,Native-born,2016,6613.6,1365.0,3323.5,905.2,1019.9
Australia,"HIES - Household, Income and Labour Dynamics Survey",Male,Foreign-born,2016,2774.5,207.6,1519.1,433.3,614.4
Australia,"HIES - Household, Income and Labour Dynamics Survey",Female,Total,2016,9728.6,1515.9,4986.5,1411.2,1815.0
Australia,"HIES - Household, Income and Labour Dynamics Survey",Female,Native-born,2016,6863.6,1320.6,3378.5,991.2,1173.2
Australia,"HIES - Household, Income and Labour Dynamics Survey",Female,Foreign-born,2016,2862.2,195.3,1605.7,420.0,641.1
Australia,"HIES - Household, Income and Labour Dynamics Survey",Total,Total,2017,19448.4,3118.8,9956.6,2804.3,3568.8
Australia,"HIES - Household, Income and Labour Dynamics Survey",Total,Native-born,2017,13819.2,2745.7,6851.3,1960.8,2261.4
Australia,"HIES - Household, Income and Labour Dynamics Survey",Total,Foreign-born,2017,5623.8,373.0,3101.5,843.5,1305.7
Australia,"HIES - Household, Income and Labour Dynamics Survey",Total,Status unknown,2017,5.4,0.0,0.0,0.0,0.0
Australia,"HIES - Household, Income and Labour Dynamics Survey",Male,Total,2017,9548.9,1593.6,4898.3,1370.2,1686.8
Australia,"HIES - Household, Income and Labour Dynamics Survey",Male,Native-born,2017,6816.4,1440.9,3395.1,942.7,1037.6
Australia,"HIES - Household, Income and Labour Dynamics Survey",Male,Foreign-born,2017,2730.0,152.6,1501.7,427.5,648.1
Australia,"HIES - Household, Income and Labour Dynamics Survey",Female,Total,2017,9899.5,1525.2,5058.3,1434.0,1882.0
Australia,"HIES - Household, Income and Labour Dynamics Survey",Female,Native-born,2017,7002.9,1304.8,3456.2,1018.1,1223.8
Australia,"HIES - Household, Income and Labour Dynamics Survey",Female,Foreign-born,2017,2893.8,220.4,1599.8,415.9,657.6
Australia,"HIES - Household, Income and Labour Dynamics Survey",Total,Total,2018,19775.9,3149.8,10095.4,2841.1,3689.6
Australia,"HIES - Household, Income and Labour Dynamics Survey",Total,Native-born,2018,13969.2,2700.3,6941.4,1957.8,2369.7
Australia,"HIES - Household, Income and Labour Dynamics Survey",Total,Foreign-born,2018,5802.2,449.5,3150.0,883.3,1319.4
Australia,"HIES - Household, Income and Labour Dynamics Survey",Male,Total,2018,9709.9,1607.9,4974.9,1373.6,1753.6
Australia,"HIES - Household, Income and Labour Dynamics Survey",Male,Native-born,2018,6966.0,1418.1,3463.9,966.4,1117.6
Australia,"HIES - Household, Income and Labour Dynamics Survey",Male,Foreign-born,2018,2742.4,189.7,1509.5,407.2,636.0
Australia,"HIES - Household, Income and Labour Dynamics Survey",Female,Total,2018,10066.0,1541.9,5120.5,1467.5,1936.1
Australia,"HIES - Household, Income and Labour Dynamics Survey",Female,Native-born,2018,7003.2,1282.2,3477.6,991.4,1252.1
Australia,"HIES - Household, Income and Labour Dynamics Survey",Female,Foreign-born,2018,3059.8,259.7,1640.5,476.1,683.4
Australia,"HIES - Household, Income and Labour Dynamics Survey",Total,Total,2019,20100.4,3159.3,10230.2,2911.8,3799.1
Australia,"HIES - Household, Income and Labour Dynamics Survey",Total,Native-born,2019,14379.9,2815.0,7099.4,1980.8,2484.7
Australia,"HIES - Household, Income and Labour Dynamics Survey",Total,Foreign-born,2019,5715.9,344.3,3126.8,931.0,1313.8
Australia,"HIES - Household, Income and Labour Dynamics Survey",Male,Total,2019,9866.6,1622.1,5028.0,1402.2,1814.3
Australia,"HIES - Household, Income and Labour Dynamics Survey",Male,Native-born,2019,7089.9,1457.2,3510.7,966.6,1155.4
Australia,"HIES - Household, Income and Labour Dynamics Survey",Male,Foreign-born,2019,2774.9,164.9,1515.5,435.5,658.9
Australia,"HIES - Household, Income and Labour Dynamics Survey",Female,Total,2019,10233.8,1537.2,5202.1,1509.6,1984.8
Australia,"HIES - Household, Income and Labour Dynamics Survey",Female,Native-born,2019,7290.0,1357.8,3588.7,1014.1,1329.4
Australia,"HIES - Household, Income and Labour Dynamics Survey",Female,Foreign-born,2019,2941.1,179.4,1611.3,495.5,654.8
Australia,"HIES - Household, Income and Labour Dynamics Survey",Total,Total,2020,20289.8,3076.9,10305.1,2956.5,3951.4
Australia,"HIES - Household, Income and Labour Dynamics Survey",Total,Native-born,2020,14435.7,2765.9,7039.5,2059.7,2570.6
Australia,"HIES - Household, Income and Labour Dynamics Survey",Total,Foreign-born,2020,5849.0,311.0,3261.4,896.8,1380.0
Australia,"HIES - Household, Income and Labour Dynamics Survey",Male,Total,2020,9954.2,1578.9,5066.6,1424.3,1884.4
Australia,"HIES - Household, Income and Labour Dynamics Survey",Male,Native-born,2020,7164.8,1439.5,3520.3,998.5,1206.5
Australia,"HIES - Household, Income and Labour Dynamics Survey",Male,Foreign-born,2020,2787.3,139.4,1544.2,425.8,677.9
Australia,"HIES - Household, Income and Labour Dynamics Survey",Female,Total,2020,10335.6,1498.0,5238.5,1532.2,2067.0
Australia,"HIES - Household, Income and Labour Dynamics Survey",Female,Native-born,2020,7271.0,1326.4,3519.2,1061.2,1364.1
Australia,"HIES - Household, Income and Labour Dynamics Survey",Female,Foreign-born,2020,3061.7,171.6,1717.1,470.9,702.1
Australia,"HIES - Household, Income and Labour Dynamics Survey",Total,Total,2021,20328.0,3015.2,10297.5,2938.7,4076.5
Australia,"HIES - Household, Income and Labour Dynamics Survey",Total,Native-born,2021,14654.1,2652.5,7314.3,2028.2,2659.2
Australia,"HIES - Household, Income and Labour Dynamics Survey",Total,Foreign-born,2021,5669.1,362.7,2979.2,910.6,1416.5
Australia,"HIES - Household, Income and Labour Dynamics Survey",Male,Total,2021,9989.0,1551.3,5075.0,1427.9,1934.8
Australia,"HIES - Household, Income and Labour Dynamics Survey",Male,Native-born,2021,7350.8,1418.6,3724.4,968.5,1239.2
Australia,"HIES - Household, Income and Labour Dynamics Survey",Male,Foreign-born,2021,2636.6,132.7,1348.9,459.4,695.5
Australia,"HIES - Household, Income and Labour Dynamics Survey",Female,Total,2021,10339.0,1463.9,5222.5,1510.8,2141.8
Australia,"HIES - Household, Income and Labour Dynamics Survey",Female,Native-born,2021,7303.3,1233.9,3589.9,1059.6,1420.0
Australia,"HIES - Household, Income and Labour Dynamics Survey",Female,Foreign-born,2021,3032.5,230.0,1630.3,451.2,721.0
Austria,LFS - Labour Force Survey,Total,Total,2011,7044.2,1003.5,3641.9,980.1,1418.7
Austria,LFS - Labour Force Survey,Total,Native-born,2011,5880.8,880.8,2919.3,824.5,1256.2
Austria,LFS - Labour Force Survey,Total,Foreign-born,2011,1163.4,122.7,722.6,155.5,162.6
Austria,LFS - Labour Force Survey,Male,Total,2011,3410.3,510.3,1820.3,475.5,604.2
Austria,LFS - Labour Force Survey,Male,Native-born,2011,2863.9,451.0,1478.2,400.4,534.3
Austria,LFS - Labour Force Survey,Male,Foreign-born,2011,546.4,59.3,342.2,75.0,69.9
Austria,LFS - Labour Force Survey,Female,Total,2011,3633.9,493.2,1821.5,504.6,814.5
Austria,LFS - Labour Force Survey,Female,Native-born,2011,3016.8,429.8,1441.1,424.1,721.9
Austria,LFS - Labour Force Survey,Female,Foreign-born,2011,617.0,63.5,380.4,80.5,92.6
Austria,LFS - Labour Force Survey,Total,Total,2012,7087.2,1003.0,3643.0,996.2,1445.0
Austria,LFS - Labour Force Survey,Total,Native-born,2012,5904.1,885.0,2912.1,833.5,1273.5
Austria,LFS - Labour Force Survey,Total,Foreign-born,2012,1183.1,118.0,730.9,162.7,171.5
Austria,LFS - Labour Force Survey,Male,Total,2012,3434.2,510.8,1820.8,483.2,619.4
Austria,LFS - Labour Force Survey,Male,Native-born,2012,2885.7,453.6,1477.3,408.7,546.1
Austria,LFS - Labour Force Survey,Male,Foreign-born,2012,548.5,57.2,343.5,74.6,73.3
Austria,LFS - Labour Force Survey,Female,Total,2012,3653.0,492.2,1822.2,513.0,825.6
Austria,LFS - Labour Force Survey,Female,Native-born,2012,3018.4,431.4,1434.9,424.9,727.3
Austria,LFS - Labour Force Survey,Female,Foreign-born,2012,634.6,60.9,387.4,88.1,98.3
Austria,LFS - Labour Force Survey,Total,Total,2013,7137.5,1000.9,3651.7,1010.6,1474.3
Austria,LFS - Labour Force Survey,Total,Native-born,2013,5910.4,887.9,2881.6,843.2,1297.7
Austria,LFS - Labour Force Survey,Total,Foreign-born,2013,1227.2,113.0,770.1,167.3,176.7
Austria,LFS - Labour Force Survey,Male,Total,2013,3462.4,510.1,1825.6,491.1,635.7
Austria,LFS - Labour Force Survey,Male,Native-born,2013,2892.0,458.8,1461.2,415.0,557.0
Austria,LFS - Labour Force Survey,Male,Foreign-born,2013,570.4,51.2,364.4,76.1,78.6
Austria,LFS - Labour Force Survey,Female,Total,2013,3675.1,490.9,1826.1,519.5,838.7
Austria,LFS - Labour Force Survey,Female,Native-born,2013,3018.3,429.1,1420.4,428.2,740.6
Austria,LFS - Labour Force Survey,Female,Foreign-born,2013,656.8,61.8,405.7,91.3,98.0
Austria,LFS - Labour Force Survey,Total,Total,2014,7200.0,996.4,3669.5,1030.3,1503.8
Austria,LFS - Labour Force Survey,Total,Native-born,2014,5907.1,870.2,2853.7,863.0,1320.1
Austria,LFS - Labour Force Survey,Total,Foreign-born,2014,1292.9,126.2,815.8,167.3,183.6
Austria,LFS - Labour Force Survey,Male,Total,2014,3497.6,508.0,1836.4,501.6,651.7
Austria,LFS - Labour Force Survey,Male,Native-born,2014,2893.7,446.9,1449.1,422.2,575.4
Austria,LFS - Labour Force Survey,Male,Foreign-born,2014,603.9,61.0,387.3,79.3,76.3
Austria,LFS - Labour Force Survey,Female,Total,2014,3702.3,488.5,1833.1,528.7,852.1
Austria,LFS - Labour Force Survey,Female,Native-born,2014,3013.4,423.3,1404.6,440.8,744.7
Austria,LFS - Labour Force Survey,Female,Foreign-born,2014,689.0,65.2,428.5,87.9,107.4
Austria,LFS - Labour Force Survey,Total,Total,2015,7266.9,994.2,3687.4,1059.7,1525.7
Austria,LFS - Labour Force Survey,Total,Native-born,2015,5904.2,871.7,2809.0,885.2,1338.2
Austria,LFS - Labour Force Survey,Total,Foreign-born,2015,1362.8,122.4,878.4,174.4,187.5
Austria,LFS - Labour Force Survey,Male,Total,2015,3539.1,509.2,1848.6,516.9,664.4
Austria,LFS - Labour Force Survey,Male,Native-born,2015,2899.6,452.0,1423.3,437.1,587.2
Austria,LFS - Labour Force Survey,Male,Foreign-born,2015,639.5,57.2,425.3,79.8,77.2
Austria,LFS - Labour Force Survey,Female,Total,2015,3727.8,484.9,1838.8,542.7,861.3
Austria,LFS - Labour Force Survey,Female,Native-born,2015,3004.6,419.7,1385.7,448.2,751.0
Austria,LFS - Labour Force Survey,Female,Foreign-born,2015,723.3,65.3,453.1,94.6,110.3
Austria,LFS - Labour Force Survey,Total,Total,2016,7353.3,999.6,3713.6,1094.2,1545.9
Austria,LFS - Labour Force Survey,Total,Native-born,2016,5921.5,859.2,2788.1,918.0,1356.2
Austria,LFS - Labour Force Survey,Total,Foreign-born,2016,1431.8,140.4,925.6,176.2,189.6
Austria,LFS - Labour Force Survey,Male,Total,2016,3592.9,517.0,1865.3,534.9,675.8
Austria,LFS - Labour Force Survey,Male,Native-born,2016,2918.5,444.9,1425.2,454.5,593.9
Austria,LFS - Labour Force Survey,Male,Foreign-born,2016,674.4,72.1,440.1,80.4,81.9
Austria,LFS - Labour Force Survey,Female,Total,2016,3760.4,482.6,1848.3,559.3,870.1
Austria,LFS - Labour Force Survey,Female,Native-born,2016,3003.0,414.3,1362.9,463.4,762.4
Austria,LFS - Labour Force Survey,Female,Foreign-born,2016,757.4,68.4,485.4,95.9,107.7
Austria,LFS - Labour Force Survey,Total,Total,2017,7387.3,978.7,3709.6,1134.4,1564.6
Austria,LFS - Labour Force Survey,Total,Native-born,2017,5912.1,835.3,2756.5,948.0,1372.3
Austria,LFS - Labour Force Survey,Total,Foreign-born,2017,1475.2,143.4,953.1,186.4,192.3
Austria,LFS - Labour Force Survey,Male,Total,2017,3609.3,504.7,1862.0,556.2,686.4
Austria,LFS - Labour Force Survey,Male,Native-born,2017,2903.6,428.0,1401.3,471.1,603.1
Austria,LFS - Labour Force Survey,Male,Foreign-born,2017,705.7,76.8,460.7,85.1,83.2
Austria,LFS - Labour Force Survey,Female,Total,2017,3778.0,474.0,1847.6,578.2,878.2
Austria,LFS - Labour Force Survey,Female,Native-born,2017,3008.5,407.3,1355.2,476.9,769.1
Austria,LFS - Labour Force Survey,Female,Foreign-born,2017,769.5,66.7,492.4,101.3,109.1
Austria,LFS - Labour Force Survey,Total,Total,2018,7414.8,954.2,3697.2,1175.6,1587.8
Austria,LFS - Labour Force Survey,Total,Native-born,2018,5906.3,818.4,2722.8,980.6,1384.4
Austria,LFS - Labour Force Survey,Total,Foreign-born,2018,1508.6,135.8,974.4,195.0,203.4
Austria,LFS - Labour Force Survey,Male,Total,2018,3619.4,488.5,1854.3,577.8,698.7
Austria,LFS - Labour Force Survey,Male,Native-born,2018,2901.7,418.9,1387.6,486.0,609.2
Austria,LFS - Labour Force Survey,Male,Foreign-born,2018,717.7,69.7,466.7,91.9,89.5
Austria,LFS - Labour Force Survey,Female,Total,2018,3795.4,465.7,1842.9,597.8,889.1
Austria,LFS - Labour Force Survey,Female,Native-born,2018,3004.6,399.5,1335.2,494.6,775.2
Austria,LFS - Labour Force Survey,Female,Foreign-born,2018,790.8,66.2,507.7,103.1,113.9
Austria,LFS - Labour Force Survey,Total,Total,2019,7449.2,934.7,3686.1,1217.4,1611.1
Austria,LFS - Labour Force Survey,Total,Native-born,2019,5909.6,795.7,2699.4,1019.0,1395.5
Austria,LFS - Labour Force Survey,Total,Foreign-born,2019,1539.6,139.0,986.7,198.3,215.6
Austria,LFS - Labour Force Survey,Male,Total,2019,3637.3,477.0,1850.0,599.5,710.9
Austria,LFS - Labour Force Survey,Male,Native-born,2019,2906.0,403.9,1383.2,501.9,617.1
Austria,LFS - Labour Force Survey,Male,Foreign-born,2019,731.3,73.2,466.8,97.6,93.8
Austria,LFS - Labour Force Survey,Female,Total,2019,3811.8,457.6,1836.1,617.9,900.2
Austria,LFS - Labour Force Survey,Female,Native-born,2019,3003.6,391.8,1316.3,517.2,778.4
Austria,LFS - Labour Force Survey,Female,Foreign-born,2019,808.2,65.8,519.9,100.7,121.8
Austria,LFS - Labour Force Survey,Total,Total,2020,7490.6,925.5,3675.9,1254.1,1635.1
Austria,LFS - Labour Force Survey,Total,Native-born,2020,5894.4,789.1,2656.9,1044.0,1404.3
Austria,LFS - Labour Force Survey,Total,Foreign-born,2020,1596.2,136.4,1019.0,210.0,230.8
Austria,LFS - Labour Force Survey,Male,Total,2020,3661.6,473.2,1846.3,618.8,723.3
Austria,LFS - Labour Force Survey,Male,Native-born,2020,2899.6,402.2,1355.2,518.1,624.0
Austria,LFS - Labour Force Survey,Male,Foreign-born,2020,762.0,71.0,491.0,100.7,99.2
Austria,LFS - Labour Force Survey,Female,Total,2020,3829.0,452.3,1829.6,635.3,911.8
Austria,LFS - Labour Force Survey,Female,Native-born,2020,2994.8,386.9,1301.6,525.9,780.3
Austria,LFS - Labour Force Survey,Female,Foreign-born,2020,834.2,65.4,528.0,109.3,131.5
Austria,LFS - Labour Force Survey,Total,Total,2021,7527.6,916.9,3664.0,1286.9,1659.8
Austria,LFS - Labour Force Survey,Total,Native-born,2021,5891.0,777.9,2631.9,1050.6,1430.6
Austria,LFS - Labour Force Survey,Total,Foreign-born,2021,1636.7,139.0,1032.2,236.3,229.2
Austria,LFS - Labour Force Survey,Male,Total,2021,3685.0,470.5,1842.6,636.3,735.7
Austria,LFS - Labour Force Survey,Male,Native-born,2021,2895.2,397.7,1341.4,519.5,636.5
Austria,LFS - Labour Force Survey,Male,Foreign-born,2021,789.9,72.8,501.1,116.8,99.1
Austria,LFS - Labour Force Survey,Female,Total,2021,3842.6,446.4,1821.5,650.6,924.1
Austria,LFS - Labour Force Survey,Female,Native-born,2021,2995.8,380.2,1290.4,531.1,794.1
Austria,LFS - Labour Force Survey,Female,Foreign-born,2021,846.8,66.2,531.0,119.5,130.1
Austria,LFS - Labour Force Survey,Total,Total,2022,7601.6,921.0,3674.1,1314.8,1691.7
Austria,LFS - Labour Force Survey,Total,Native-born,2022,5879.3,769.5,2600.3,1064.7,1444.8
Austria,LFS - Labour Force Survey,Total,Foreign-born,2022,1722.3,151.5,1073.8,250.2,246.8
Austria,LFS - Labour Force Survey,Male,Total,2022,3720.6,473.9,1846.1,650.3,750.4
Austria,LFS - Labour Force Survey,Male,Native-born,2022,2898.7,396.5,1331.5,524.8,646.0
Austria,LFS - Labour Force Survey,Male,Foreign-born,2022,821.9,77.4,514.5,125.5,104.4
Austria,LFS - Labour Force Survey,Female,Total,2022,3881.0,447.2,1828.0,664.5,941.3
Austria,LFS - Labour Force Survey,Female,Native-born,2022,2980.5,373.0,1268.7,539.9,798.8
Austria,LFS - Labour Force Survey,Female,Foreign-born,2022,900.4,74.1,559.3,124.6,142.4
Bahrain,OE - Estimates of Central informatics organization,Total,Total,2011,945.0,0.0,0.0,0.0,0.0
Bahrain,OE - Estimates of Central informatics organization,Total,Foreign-born,2011,544.3,0.0,0.0,0.0,0.0
Bahrain,OE - Estimates of Central informatics organization,Male,Total,2011,613.6,0.0,0.0,0.0,0.0
Bahrain,OE - Estimates of Central informatics organization,Male,Foreign-born,2011,411.8,0.0,0.0,0.0,0.0
Bahrain,OE - Estimates of Central informatics organization,Female,Total,2011,331.4,0.0,0.0,0.0,0.0
Bahrain,OE - Estimates of Central informatics organization,Female,Foreign-born,2011,132.5,0.0,0.0,0.0,0.0
Bahrain,OE - Estimates of Central informatics organization,Total,Total,2012,971.7,0.0,0.0,0.0,0.0
Bahrain,OE - Estimates of Central informatics organization,Male,Total,2012,639.2,0.0,0.0,0.0,0.0
Bahrain,OE - Estimates of Central informatics organization,Female,Total,2012,332.6,0.0,0.0,0.0,0.0
Bahrain,OE - Estimates of Central informatics organization,Total,Total,2013,1009.5,0.0,0.0,0.0,0.0
Bahrain,OE - Estimates of Central informatics organization,Male,Total,2013,663.9,0.0,0.0,0.0,0.0
Bahrain,OE - Estimates of Central informatics organization,Female,Total,2013,345.6,0.0,0.0,0.0,0.0
Bahrain,OE - Estimates of Central informatics organization,Total,Total,2014,1045.0,0.0,0.0,0.0,0.0
Bahrain,OE - Estimates of Central informatics organization,Male,Total,2014,668.5,0.0,0.0,0.0,0.0
Bahrain,OE - Estimates of Central informatics organization,Female,Total,2014,375.4,0.0,0.0,0.0,0.0
Bangladesh,LFS - Labour Force Survey,Total,Total,2017,109053.6,27441.6,63191.7,10505.0,7915.2
Bangladesh,LFS - Labour Force Survey,Total,Native-born,2017,108820.9,27393.9,63107.3,10473.0,7846.7
Bangladesh,LFS - Labour Force Survey,Total,Foreign-born,2017,136.2,8.0,45.2,22.7,60.2
Bangladesh,LFS - Labour Force Survey,Total,Status unknown,2017,96.6,39.7,39.3,9.4,8.3
